science_release,input_catalogue_release,physical_object_id,object_id,object_class,growth_ranking_eligible_flag,growth_product_status,growth_product_status_reason,parameter_map_path,seed_redshift_map_path,growth_track_path
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-CEERS-00717,CEERS-00717,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-ceers-00717.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-ceers-00717.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-ceers-00717.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-CEERS-01236,CEERS-01236,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-ceers-01236.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-ceers-01236.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-ceers-01236.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-CEERS-01665,CEERS-01665,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-ceers-01665.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-ceers-01665.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-ceers-01665.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-CEERS-1244,CEERS-1244,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-ceers-1244.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-ceers-1244.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-ceers-1244.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-CEERS-2782,RUBIES-EGS-50052,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-ceers-2782.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-ceers-2782.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-ceers-2782.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-CEERS-397,CEERS-397,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-ceers-397.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-ceers-397.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-ceers-397.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-CEERS-672,CEERS-672,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-ceers-672.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-ceers-672.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-ceers-672.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-CEERS-746,CEERS-746,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-ceers-746.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-ceers-746.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-ceers-746.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-DC-417567,DC_417567,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-dc-417567.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-dc-417567.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-dc-417567.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-DC-519281,DC_519281,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-dc-519281.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-dc-519281.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-dc-519281.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-DC-536534,DC_536534,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-dc-536534.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-dc-536534.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-dc-536534.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-DC-683613,DC_683613,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-dc-683613.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-dc-683613.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-dc-683613.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-DC-848185-A,DC_848185_a,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-dc-848185-a.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-dc-848185-a.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-dc-848185-a.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-DC-848185-B,DC_848185_b,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-dc-848185-b.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-dc-848185-b.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-dc-848185-b.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-DC-873321,DC_873321,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-dc-873321.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-dc-873321.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-dc-873321.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GLASS-150029,GLASS-150029,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-glass-150029.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-glass-150029.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-glass-150029.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GLASS-160133,GLASS-160133,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-glass-160133.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-glass-160133.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-glass-160133.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-1093,GN-1093,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-1093.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-1093.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-1093.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-11836,GN-11836,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-11836.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-11836.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-11836.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-20621,GN-20621,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-20621.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-20621.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-20621.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-38509,GN-38509,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-38509.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-38509.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-38509.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-4685,GN-4685,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-4685.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-4685.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-4685.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-53757,GN-53757,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-53757.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-53757.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-53757.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-61888,GN-61888,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-61888.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-61888.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-61888.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-62309,GN-62309,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-62309.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-62309.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-62309.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-73488,GN-73488,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-73488.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-73488.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-73488.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-77652,GN-77652,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-77652.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-77652.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-77652.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GN-954,GN-954,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-gn-954.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-gn-954.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-gn-954.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GNIRS50-J0002-2550,J0002+2550,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-gnirs50-j0002-2550.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-gnirs50-j0002-2550.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-gnirs50-j0002-2550.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GNIRS50-J0008-0626,J0008-0626,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-gnirs50-j0008-0626.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-gnirs50-j0008-0626.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-gnirs50-j0008-0626.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GNIRS50-J0033-0125,J0033-0125,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-gnirs50-j0033-0125.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-gnirs50-j0033-0125.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-gnirs50-j0033-0125.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GNIRS50-J0050-3445,J0050+3445,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-gnirs50-j0050-3445.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-gnirs50-j0050-3445.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-gnirs50-j0050-3445.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-GNIRS50-J0055-0146,J0055+0146,luminous_quasar_comparison,False,unavailable,missing_numeric_mbh,,,
