catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,growth_history,f_edd_avg,required_log_mseed_p5,required_log_mseed_p16,required_log_mseed_p50,required_log_mseed_p84,required_log_mseed_p95,prob_required_mseed_gt_1e5,prob_required_mseed_gt_1e6
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,7.2965439326702555,7.417258678760177,7.599268705962336,7.825388293905989,7.973220101646835,fedd1,1.0,0.07973982540008967,0.20045457149001122,0.38246459869217064,0.6085841866358225,0.75641599437667,0.0,0.0
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.996543932670256,7.1172586787601775,7.299268705962337,7.525388293905989,7.6732201016468355,fedd0p3,0.3,4.831502700489206,4.952217446579128,5.134227473781287,5.360347061724939,5.508178869465786,0.769,0.0001
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.996543932670256,7.1172586787601775,7.299268705962337,7.525388293905989,7.6732201016468355,fedd1,1.0,-0.22026017459991015,-0.09954542850998858,0.08246459869217082,0.30858418663582265,0.4564159943766701,0.0,0.0
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.596543932670255,7.717258678760177,7.899268705962337,8.125388293905988,8.273220101646835,fedd0p3,0.3,5.431502700489205,5.552217446579128,5.734227473781287,5.9603470617249386,6.108178869465785,1.0,0.1208
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.596543932670255,7.717258678760177,7.899268705962337,8.125388293905988,8.273220101646835,fedd1,1.0,0.3797398254000895,0.500454571490011,0.6824645986921705,0.9085841866358231,1.0564159943766698,0.0,0.0
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.7965439326702555,6.917258678760177,7.099268705962336,7.325388293905989,7.473220101646835,fedd0p3,0.3,4.631502700489206,4.752217446579127,4.934227473781287,5.160347061724939,5.308178869465786,0.3905,0.0
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.7965439326702555,6.917258678760177,7.099268705962336,7.325388293905989,7.473220101646835,fedd1,1.0,-0.42026017459991033,-0.2995454285099888,-0.11753540130782936,0.10858418663582245,0.2564159943766699,0.0,0.0
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.7965439326702555,7.917258678760177,8.099268705962336,8.325388293905988,8.473220101646836,fedd0p3,0.3,5.631502700489206,5.752217446579127,5.934227473781286,6.160347061724938,6.308178869465786,1.0,0.3905
v3-blagn,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.7965439326702555,7.917258678760177,8.099268705962336,8.325388293905988,8.473220101646836,fedd1,1.0,0.5797398254000896,0.7004545714900112,0.8824645986921702,1.1085841866358224,1.2564159943766706,0.0,0.0
v3-blagn,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,1,CEERS672_taylor24,True,only catalogue measurement in this release,5.666,1.0015140448397233,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.29,0.26,0.29,0.26,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.323596660194439,6.488910225985999,6.750169211647094,7.031439146848634,7.22172426716475,fedd0p3,0.3,3.9744235049951846,4.139737070786745,4.400996056447839,4.68226599164938,4.872551111965495,0.0179,0.0
v3-blagn,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,1,CEERS672_taylor24,True,only catalogue measurement in this release,5.666,1.0015140448397233,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.29,0.26,0.29,0.26,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.323596660194439,6.488910225985999,6.750169211647094,7.031439146848634,7.22172426716475,fedd1,1.0,-1.5069805238030776,-1.3416669580115177,-1.0804079723504225,-0.799138037148882,-0.6088529168327667,0.0,0.0
v3-blagn,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,1,CEERS672_taylor24,True,only catalogue measurement in this release,5.666,1.0015140448397233,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.29,0.26,0.29,0.26,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.023596660194439,6.188910225986,6.450169211647094,6.7314391468486345,6.92172426716475,fedd0p3,0.3,3.6744235049951848,3.8397370707867444,4.10099605644784,4.38226599164938,4.572551111965495,0.0012,0.0
v3-blagn,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,1,CEERS672_taylor24,True,only catalogue measurement in this release,5.666,1.0015140448397233,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.29,0.26,0.29,0.26,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.023596660194439,6.188910225986,6.450169211647094,6.7314391468486345,6.92172426716475,fedd1,1.0,-1.8069805238030774,-1.6416669580115175,-1.3804079723504223,-1.0991380371488817,-0.9088529168327665,0.0,0.0
v3-blagn,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,1,CEERS672_taylor24,True,only catalogue measurement in this release,5.666,1.0015140448397233,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.29,0.26,0.29,0.26,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.623596660194439,6.788910225985999,7.050169211647094,7.331439146848634,7.52172426716475,fedd0p3,0.3,4.274423504995184,4.4397370707867445,4.700996056447839,4.982265991649379,5.172551111965495,0.1459,0.0
v3-blagn,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,1,CEERS672_taylor24,True,only catalogue measurement in this release,5.666,1.0015140448397233,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.29,0.26,0.29,0.26,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.623596660194439,6.788910225985999,7.050169211647094,7.331439146848634,7.52172426716475,fedd1,1.0,-1.2069805238030777,-1.0416669580115179,-0.7804079723504227,-0.4991380371488821,-0.30885291683276683,0.0,0.0
v3-blagn,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,1,CEERS672_taylor24,True,only catalogue measurement in this release,5.666,1.0015140448397233,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.29,0.26,0.29,0.26,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,5.823596660194439,5.988910225985999,6.250169211647094,6.531439146848634,6.72172426716475,fedd0p3,0.3,3.4744235049951846,3.6397370707867442,3.9009960564478394,4.18226599164938,4.372551111965495,0.0,0.0
v3-blagn,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,1,CEERS672_taylor24,True,only catalogue measurement in this release,5.666,1.0015140448397233,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.29,0.26,0.29,0.26,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,5.823596660194439,5.988910225985999,6.250169211647094,6.531439146848634,6.72172426716475,fedd1,1.0,-2.0069805238030773,-1.8416669580115177,-1.5804079723504225,-1.2991380371488819,-1.1088529168327665,0.0,0.0
