catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,reported_statistical_errors_applied,systematic_combined_with_statistical_error,z_seed,epsilon,merger_boost,delta_t_z30_gyr,log_mbh_eval,log_mbh_err_plus_reported,log_mbh_err_minus_reported,mstar_diagnostic_status,lbol_diagnostic_status,edd_ratio_diagnostic_status,log_mstar_msun,log_lbol_erg_s,edd_ratio_reported,log_mbh_mstar_ratio,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,required_fedd_seed1e2,required_fedd_seed1e4,required_fedd_seed1e5,required_log_mseed_fedd0p3,required_log_mseed_fedd1
v5-blagn,physical_object,HZA-GS-20030333,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,False,non_lrd,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.5506463823874046,7.72,0.65,0.48,available,available,available,8.61,44.44,0.08,-1.1899999999999995,consistent,-0.016539467890489,1.19593873247856,0.7777783365070355,0.5686981385212734,6.285143887894973,2.937146292983244
v5-blagn,physical_object,HZA-GN-4685,GN4685_juodzbalis25,HZA-GN-4685,GN-4685,1,GN4685_juodzbalis25,True,only catalogue measurement in this release,7.415,0.7065452811411209,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,False,non_lrd,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.6065597509719964,7.36,0.45,0.42,available,available,available,9.91,44.13,0.045,-2.55,consistent,-0.016416941107096,1.0173652371980322,0.6377513427211544,0.44794439548271564,5.779446683249509,2.091488944165028
v5-blagn,physical_object,HZA-GN-4685,GN4685_juodzbalis25,HZA-GN-4685,GN-4685,1,GN4685_juodzbalis25,True,only catalogue measurement in this release,7.415,0.7065452811411209,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,False,non_lrd,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.6065597509719964,7.0600000000000005,0.45,0.42,available,available,available,9.91,44.13,0.045,-2.55,consistent,-0.016416941107096,0.9604231530265004,0.5808092585496228,0.39100231131118407,5.479446683249509,1.7914889441650281
v5-blagn,physical_object,HZA-GN-4685,GN4685_juodzbalis25,HZA-GN-4685,GN-4685,1,GN4685_juodzbalis25,True,only catalogue measurement in this release,7.415,0.7065452811411209,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,False,non_lrd,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.6065597509719964,7.66,0.45,0.42,available,available,available,9.91,44.13,0.045,-2.55,consistent,-0.016416941107096,1.0743073213695635,0.694693426892686,0.5048864796542473,6.079446683249508,2.3914889441650278
v5-blagn,physical_object,HZA-GS-164055,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,1,GS164055_juodzbalis25,True,only catalogue measurement in this release,7.397,0.7088155769811714,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,False,non_lrd,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because the host is significantly extended.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.6088300468120469,7.63,0.59,0.66,available,available,available,7.99,44.21,0.03,-0.3600000000000003,consistent,-0.0025082001627724,1.064628309775132,0.6864299759296144,0.49733080900685567,6.043530821515778,2.341769405052591
v5-blagn,physical_object,HZA-GS-164055,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,1,GS164055_juodzbalis25,True,only catalogue measurement in this release,7.397,0.7088155769811714,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,False,non_lrd,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because the host is significantly extended.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.6088300468120469,7.33,0.59,0.66,available,available,available,7.99,44.21,0.03,-0.3600000000000003,consistent,-0.0025082001627724,1.0078985596983043,0.6297002258527867,0.440601058930028,5.743530821515778,2.041769405052591
v5-blagn,physical_object,HZA-GS-164055,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,1,GS164055_juodzbalis25,True,only catalogue measurement in this release,7.397,0.7088155769811714,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,False,non_lrd,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because the host is significantly extended.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.6088300468120469,7.93,0.59,0.66,available,available,available,7.99,44.21,0.03,-0.3600000000000003,consistent,-0.0025082001627724,1.1213580598519597,0.7431597260064419,0.5540605590836831,6.3435308215157775,2.6417694050525906
v5-blagn,physical_object,HZA-GN-954,GN954_juodzbalis25,HZA-GN-954,GN-954,1,GN954_juodzbalis25,True,only catalogue measurement in this release,6.759,0.7978843566184635,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.697898826449339,7.7,0.31,0.32,available,available,available,10.93,45.17,0.23,-3.2299999999999995,consistent,-0.0079016188648425,0.9403035606779888,0.6103724867558875,0.4454069497948368,5.881438344477782,1.6381278149259382
v5-blagn,physical_object,HZA-GN-954,GN954_juodzbalis25,HZA-GN-954,GN-954,1,GN954_juodzbalis25,True,only catalogue measurement in this release,6.759,0.7978843566184635,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.697898826449339,7.4,0.31,0.32,available,available,available,10.93,45.17,0.23,-3.2299999999999995,consistent,-0.0079016188648425,0.8908138995896736,0.5608828256675722,0.3959172887065216,5.581438344477782,1.3381278149259384
v5-blagn,physical_object,HZA-GN-954,GN954_juodzbalis25,HZA-GN-954,GN-954,1,GN954_juodzbalis25,True,only catalogue measurement in this release,6.759,0.7978843566184635,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.697898826449339,8.0,0.31,0.32,available,available,available,10.93,45.17,0.23,-3.2299999999999995,consistent,-0.0079016188648425,0.9897932217663039,0.6598621478442026,0.49489661088315196,6.181438344477781,1.938127814925938
v5-blagn,physical_object,HZA-GN-38509,GN38509_juodzbalis25,HZA-GN-38509,GN-38509,1,GN38509_juodzbalis25,True,only catalogue measurement in this release,6.678,0.8105236210227595,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.7105380908536351,8.57,0.37,0.38,available,available,available,9.19,44.84,0.015,-0.6199999999999992,consistent,0.0064618041732414,1.064544199368414,0.7404820382212559,0.578450957647677,6.71850336776117,2.398344559203899
v5-blagn,physical_object,HZA-GN-38509,GN38509_juodzbalis25,HZA-GN-38509,GN-38509,1,GN38509_juodzbalis25,True,only catalogue measurement in this release,6.678,0.8105236210227595,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.7105380908536351,8.27,0.37,0.38,available,available,available,9.19,44.84,0.015,-0.6199999999999992,consistent,0.0064618041732414,1.0159348751963402,0.6918727140491822,0.5298416334756031,6.418503367761169,2.0983445592038983
v5-blagn,physical_object,HZA-GN-38509,GN38509_juodzbalis25,HZA-GN-38509,GN-38509,1,GN38509_juodzbalis25,True,only catalogue measurement in this release,6.678,0.8105236210227595,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.7105380908536351,8.870000000000001,0.37,0.38,available,available,available,9.19,44.84,0.015,-0.6199999999999992,consistent,0.0064618041732414,1.1131535235404875,0.7890913623933297,0.6270602818197508,7.018503367761171,2.6983445592038997
v5-blagn,physical_object,HZA-GS-210600,GS210600_juodzbalis25,HZA-GS-210600,GS-210600,1,GS210600_juodzbalis25,True,only catalogue measurement in this release,6.306,0.8730973651000311,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.7731118349309066,7.41,0.33,0.34,available,available,available,8.4,44.29,0.057,-0.9900000000000002,consistent,-0.0237545992099406,0.8056392872456205,0.5078059093359641,0.35888922038113596,5.395450777172458,0.6948359239081929
v5-blagn,physical_object,HZA-GS-210600,GS210600_juodzbalis25,HZA-GS-210600,GS-210600,1,GS210600_juodzbalis25,True,only catalogue measurement in this release,6.306,0.8730973651000311,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.7731118349309066,7.11,0.33,0.34,available,available,available,8.4,44.29,0.057,-0.9900000000000002,consistent,-0.0237545992099406,0.7609642805591722,0.4631309026495157,0.31421421369468755,5.095450777172458,0.3948359239081931
v5-blagn,physical_object,HZA-GS-210600,GS210600_juodzbalis25,HZA-GS-210600,GS-210600,1,GS210600_juodzbalis25,True,only catalogue measurement in this release,6.306,0.8730973651000311,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.7731118349309066,7.71,0.33,0.34,available,available,available,8.4,44.29,0.057,-0.9900000000000002,consistent,-0.0237545992099406,0.8503142939320689,0.5524809160224126,0.4035642270675844,5.695450777172458,0.9948359239081928
v5-blagn,physical_object,HZA-GS-30148179,GS30148179_juodzbalis25,HZA-GS-30148179,GS-30148179,1,GS30148179_juodzbalis25,True,only catalogue measurement in this release,5.922,0.9465948399109976,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.846609309741873,7.12,0.34,0.35,available,available,available,8.95,44.25,0.11,-1.8299999999999992,consistent,0.0117632302757858,0.696261873125633,0.42428457893593263,0.28829593184108243,4.913933490707102,-0.23355503097632635
v5-blagn,physical_object,HZA-GS-30148179,GS30148179_juodzbalis25,HZA-GS-30148179,GS-30148179,1,GS30148179_juodzbalis25,True,only catalogue measurement in this release,5.922,0.9465948399109976,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.846609309741873,6.82,0.34,0.35,available,available,available,8.95,44.25,0.11,-1.8299999999999992,consistent,0.0117632302757858,0.655465278997178,0.38348798480747764,0.24749933771262744,4.613933490707103,-0.5335550309763262
v5-blagn,physical_object,HZA-GS-30148179,GS30148179_juodzbalis25,HZA-GS-30148179,GS-30148179,1,GS30148179_juodzbalis25,True,only catalogue measurement in this release,5.922,0.9465948399109976,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.846609309741873,7.42,0.34,0.35,available,available,available,8.95,44.25,0.11,-1.8299999999999992,consistent,0.0117632302757858,0.7370584672540882,0.4650811730643877,0.3290925259695375,5.213933490707102,0.06644496902367347
v5-blagn,physical_object,HZA-GS-10013704,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,1,GS10013704_juodzbalis25,True,only catalogue measurement in this release,5.919,0.947209215281436,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.8472236851123115,7.44,0.31,0.31,available,available,available,8.9,44.29,0.055,-1.46,consistent,-0.0092667653881941,0.7392417802995618,0.4674617140129583,0.3315716808696565,5.232332571707911,0.08110857235970048
v5-blagn,physical_object,HZA-GS-10013704,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,1,GS10013704_juodzbalis25,True,only catalogue measurement in this release,5.919,0.947209215281436,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.8472236851123115,7.140000000000001,0.31,0.31,available,available,available,8.9,44.29,0.055,-1.46,consistent,-0.0092667653881941,0.6984747703565714,0.4266947040699678,0.29080467092666595,4.93233257170791,-0.21889142764029934
v5-blagn,physical_object,HZA-GS-10013704,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,1,GS10013704_juodzbalis25,True,only catalogue measurement in this release,5.919,0.947209215281436,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.8472236851123115,7.74,0.31,0.31,available,available,available,8.9,44.29,0.055,-1.46,consistent,-0.0092667653881941,0.7800087902425525,0.5082287239559488,0.372338690812647,5.53233257170791,0.3811085723597003
v5-blagn,physical_object,HZA-GN-61888,GN61888_juodzbalis25,HZA-GN-61888,GN-61888,1,GN61888_juodzbalis25,True,only catalogue measurement in this release,5.874,0.9565050566273134,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.856519526458189,7.04,0.33,0.32,available,available,available,8.53,44.38,0.18,-1.489999999999999,consistent,0.015643050220866,0.6774526738858004,0.40862224774064154,0.27420703466806207,4.808109776100934,-0.3996340796635547
v5-blagn,physical_object,HZA-GN-61888,GN61888_juodzbalis25,HZA-GN-61888,GN-61888,1,GN61888_juodzbalis25,True,only catalogue measurement in this release,5.874,0.9565050566273134,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.856519526458189,6.74,0.33,0.32,available,available,available,8.53,44.38,0.18,-1.489999999999999,consistent,0.015643050220866,0.6371281099640266,0.3682976838188677,0.23388247074628826,4.508109776100934,-0.6996340796635545
v5-blagn,physical_object,HZA-GN-61888,GN61888_juodzbalis25,HZA-GN-61888,GN-61888,1,GN61888_juodzbalis25,True,only catalogue measurement in this release,5.874,0.9565050566273134,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.856519526458189,7.34,0.33,0.32,available,available,available,8.53,44.38,0.18,-1.489999999999999,consistent,0.015643050220866,0.7177772378075741,0.4489468116624153,0.3145315985898358,5.1081097761009335,-0.09963407966355486
v5-blagn,physical_object,HZA-GN-1093,GN1093_juodzbalis25,HZA-GN-1093,GN-1093,1,GN1093_juodzbalis25,True,only catalogue measurement in this release,5.594,1.017921041692968,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9179355115238436,7.14,0.34,0.33,available,available,available,8.43,44.32,0.12,-1.29,consistent,-0.0004482088348115,0.6446687827961851,0.3938248984396928,0.26840295626144667,4.748074035612936,-0.8330865479568805
v5-blagn,physical_object,HZA-GN-1093,GN1093_juodzbalis25,HZA-GN-1093,GN-1093,1,GN1093_juodzbalis25,True,only catalogue measurement in this release,5.594,1.017921041692968,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.9179355115238436,6.84,0.34,0.33,available,available,available,8.43,44.32,0.12,-1.29,consistent,-0.0004482088348115,0.6070422001427113,0.356198315786219,0.2307763736079729,4.448074035612937,-1.1330865479568804
v5-blagn,physical_object,HZA-GN-1093,GN1093_juodzbalis25,HZA-GN-1093,GN-1093,1,GN1093_juodzbalis25,True,only catalogue measurement in this release,5.594,1.017921041692968,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.9179355115238436,7.4399999999999995,0.34,0.33,available,available,available,8.43,44.32,0.12,-1.29,consistent,-0.0004482088348115,0.682295365449659,0.43145148109316667,0.3060295389149206,5.048074035612936,-0.5330865479568807
v5-blagn,physical_object,HZA-GS-204851,GS204851_juodzbalis25,HZA-GS-204851,GS-204851,2,GS204851_juodzbalis25;GOODSS13971_matthee23,True,only catalogue measurement in this release,5.48,1.044830104321813,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,True,lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9448445741526882,7.68,0.32,0.31,available,available,available,10.74,44.97,0.16,-3.0600000000000005,consistent,0.0144905277734889,0.6921076590789973,0.44840777912160384,0.32655783914290715,5.217955291135558,-0.5268156962148058
v5-blagn,physical_object,HZA-GS-204851,GS204851_juodzbalis25,HZA-GS-204851,GS-204851,2,GS204851_juodzbalis25;GOODSS13971_matthee23,True,only catalogue measurement in this release,5.48,1.044830104321813,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,True,lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,0.9448445741526882,7.38,0.32,0.31,available,available,available,10.74,44.97,0.16,-3.0600000000000005,consistent,0.0144905277734889,0.6555526770853881,0.41185279712799483,0.29000285714929813,4.917955291135558,-0.8268156962148057
v5-blagn,physical_object,HZA-GS-204851,GS204851_juodzbalis25,HZA-GS-204851,GS-204851,2,GS204851_juodzbalis25;GOODSS13971_matthee23,True,only catalogue measurement in this release,5.48,1.044830104321813,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,True,lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,0.9448445741526882,7.9799999999999995,0.32,0.31,available,available,available,10.74,44.97,0.16,-3.0600000000000005,consistent,0.0144905277734889,0.7286626410726061,0.48496276111521275,0.3631128211365161,5.517955291135558,-0.22681569621480602
v5-blagn,physical_object,HZA-GN-77652,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,1,GN77652_juodzbalis25,True,only catalogue measurement in this release,5.229,1.108430210684669,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0084446805155447,6.62,0.34,0.32,available,available,available,8.36,44.11,0.24,-1.739999999999999,consistent,-0.0094182131708325,0.5274430682798625,0.29911273569117747,0.18494756939683493,3.992228239684468,-2.139239201051775
v5-blagn,physical_object,HZA-GN-77652,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,1,GN77652_juodzbalis25,True,only catalogue measurement in this release,5.229,1.108430210684669,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,False,False,30.0,0.1,1.0,1.0084446805155447,6.32,0.34,0.32,available,available,available,8.36,44.11,0.24,-1.739999999999999,consistent,-0.0094182131708325,0.4931935183915599,0.2648631858028747,0.1506980195085322,3.6922282396844683,-2.439239201051775
v5-blagn,physical_object,HZA-GN-77652,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,1,GN77652_juodzbalis25,True,only catalogue measurement in this release,5.229,1.108430210684669,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,False,False,30.0,0.1,1.0,1.0084446805155447,6.92,0.34,0.32,available,available,available,8.36,44.11,0.24,-1.739999999999999,consistent,-0.0094182131708325,0.5616926181681653,0.3333622855794803,0.2191971192851377,4.2922282396844675,-1.8392392010517753
v5-blagn,physical_object,HZA-GN-62309,GN62309_juodzbalis25,HZA-GN-62309,GN-62309,1,GN62309_juodzbalis25,True,only catalogue measurement in this release,5.172,1.123773752688261,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,False,non_lrd,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0237882225191366,6.29,0.36,0.33,available,available,available,7.78,43.56,0.15,-1.4900000000000002,consistent,0.0064618041732414,0.4824283885898979,0.2575200489209478,0.1450658790864728,3.6222465459344035,-2.602511513551989
