rank_growth_pressure,rank_followup_priority,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,redshift,source_key,survey,field,lrd_status,log_mbh_msun,physical_growth_pressure_tier,physical_pressure_score_0_100,measurement_confidence_tier,measurement_confidence_score_0_100,followup_priority_category,catalogue_release,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,cosmic_time_gyr,object_class,quality_flag,detection_evidence,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,halpha_absorption_fit_flag,source_caveat_tags,notes,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,reported_statistical_errors_applied,systematic_combined_with_statistical_error,z_seed,epsilon,merger_boost,delta_t_z30_gyr,log_mbh_err_plus_reported,log_mbh_err_minus_reported,mstar_diagnostic_status,lbol_diagnostic_status,edd_ratio_diagnostic_status,log_mstar_msun,log_lbol_erg_s,edd_ratio_reported,log_mbh_mstar_ratio,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,req_fedd_seed1e2_z30_eps0p1_b1,req_fedd_seed1e4_z30_eps0p1_b1,req_fedd_seed1e5_z30_eps0p1_b1,req_log_mseed_fedd0p3_z30_eps0p1_b1,req_log_mseed_fedd1_z30_eps0p1_b1,req_fedd_seed1e2_mbh_minus0p3,req_log_mseed_fedd0p3_mbh_minus0p3,req_fedd_seed1e2_mbh_plus0p3,req_log_mseed_fedd0p3_mbh_plus0p3,req_fedd_seed1e2_taylor_virial_minus0p5,req_log_mseed_fedd0p3_taylor_virial_minus0p5,req_fedd_seed1e2_taylor_virial_plus0p5,req_log_mseed_fedd0p3_taylor_virial_plus0p5,growth_pressure_robustness_0p3,taylor_virial_sensitivity_label,missing_diagnostics_penalized_flag,diagnostic_availability_note,ranking_note,req_fedd_seed1e2_matthee_virial_minus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_minus_0p5dex,req_fedd_seed1e2_matthee_virial_plus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_plus_0p5dex,req_fedd_seed1e2_aspire_virial_minus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_minus_0p5dex,req_fedd_seed1e2_aspire_virial_plus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_plus_0p5dex,source_virial_sensitivity_note,input_catalogue_release,detection_confidence_tier,detection_confidence_score_0_100,mass_measurement_reliability_tier,mass_measurement_reliability_score_0_100,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag
11,21,measurement,RUBIESUDS807469_taylor24,RUBIESUDS807469_taylor24,HZA-RUBIES-UDS-807469,RUBIES-UDS-807469,6.778,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,7.43,medium,59.3788636079503,high,90,E_comparison_anchor,v5-blagn,1,RUBIESUDS807469_taylor24,True,only catalogue measurement in this release,0.7949670440338809,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.6949815138647564,0.13,0.11,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.8995229948944198,0.5682069746754808,0.4025489645660111,5.6190401810226085,1.3934672700753605,0.849825591861579,5.319040181022609,0.9492203979272607,5.919040181022608,0.8166939898396851,5.1190401810226085,0.9823519999491548,6.1190401810226085,lower_across_0p3_scenarios,high_only_if_taylor_plus0p5,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
12,22,measurement,RUBIESUDS139709_taylor24,RUBIESUDS139709_taylor24,HZA-RUBIES-UDS-139709,RUBIES-UDS-139709,5.685,taylor24_ceers_rubies_blagn,RUBIES,UDS,lrd,7.88,medium,55.06849887950944,high,90,E_comparison_anchor,v5-blagn,1,RUBIESUDS139709_taylor24,True,only catalogue measurement in this release,0.9972576687755248,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.8972721386064002,0.07,0.07,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.7544645467223257,0.49784395259908565,0.36953365553746553,5.541917968626264,0.08639322875421396,0.7159714576038396,5.2419179686262645,0.7929576358408117,5.841917968626264,0.6903093981915155,5.041917968626264,0.8186196952531356,6.041917968626263,lower_across_0p3_scenarios,high_only_if_taylor_plus0p5,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
13,23,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,6.0,taylor24_ceers_rubies_blagn,CEERS,EGS,non_lrd,7.6,medium,51.24852742210535,high,90,E_comparison_anchor,v5-blagn,1,CEERS397_taylor24,True,only catalogue measurement in this release,0.9308508079920488,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.8308652778229244,0.23,0.18,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.7759667460501792,0.4988357653179723,0.360270274951869,5.43495876781895,0.3831958927298338,0.7343970989403483,5.134958767818951,0.8175363931600103,5.73495876781895,0.7066840008671275,4.93495876781895,0.8452494912332311,5.93495876781895,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
14,24,measurement,GS210600_juodzbalis25,GS210600_juodzbalis25,HZA-GS-210600,GS-210600,6.306,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.41,medium,50.44952775615923,high,90,E_comparison_anchor,v5-blagn,1,GS210600_juodzbalis25,True,only catalogue measurement in this release,0.8730973651000311,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.7731118349309066,0.33,0.34,available,available,available,8.4,44.29,0.057,-0.9900000000000002,consistent,-0.0237545992099406,0.8056392872456205,0.5078059093359641,0.35888922038113596,5.395450777172458,0.6948359239081929,0.7609642805591722,5.095450777172458,0.8503142939320689,5.695450777172458,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
15,25,measurement,GOODSN12839_matthee23,GOODSN12839_matthee23,HZA-GOODS-N-12839,GOODS-N-12839,5.241,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,lrd,8.01,medium,49.66178080837816,high,90,E_comparison_anchor,v5-blagn,1,GOODSN12839_matthee23,True,only catalogue measurement in this release,1.105244345142568,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0052588149734436,0.06,0.06,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,45.49415459401844,,,not_evaluable,,0.6883071405476705,0.45925318362664874,0.3447262051661379,5.3905298626345886,-0.7215671245513722,0.6539490470095173,5.090529862634589,0.7226652340858238,5.690529862634589,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,0.631043651317415,4.8905298626345886,0.7455706297779261,5.8905298626345886,,,,,Matthee statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
16,26,measurement,CEERS00746_harikane23,CEERS00746_harikane23,HZA-CEERS-746,CEERS-00746,5.624,harikane23_nirspec_blagn,CEERS,EGS,not_reported_by_source,7.76342799,medium,49.62343837475761,high,90,E_comparison_anchor,v5-blagn,1,CEERS00746_harikane23,False,prior-release preferred measurement retained for longitudinal reproducibility,1.0110308440550295,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,,,host_mass_upper_limit;dust_extinction_corrected;red_agn;compact_source;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.911045313885905,0.09989487,0.11021548,unavailable_in_source:mstar,available,available,,46.04139269,1.47,,consistent,-0.0102768201342588,0.728327294594954,0.47558628842339823,0.3492157853376202,5.389456274493213,-0.14981106168928982,0.6904161436692206,5.089456274493214,0.7662384455206875,5.689456274493214,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;available,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,"Harikane statistical errors are propagated; no numeric virial-calibration systematic is published, so no source-specific scenario is inferred",v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,red_agn;compact_source,unknown,True
17,27,measurement,CEERS00672_harikane23,CEERS00672_harikane23,HZA-CEERS-672,CEERS-00672,5.666,harikane23_nirspec_blagn,CEERS,EGS,not_reported_by_source,7.69897,medium,48.207030171455195,high,90,E_comparison_anchor,v5-blagn,1,CEERS00672_harikane23,False,prior-release preferred measurement retained for longitudinal reproducibility,1.0015140448397233,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,,,host_mass_upper_limit;dust_extinction_corrected;red_agn;compact_source;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9015285146705988,0.1271048,0.13076828,unavailable_in_source:mstar,available,available,,45.63346846,0.65,,consistent,-0.0212145582395814,0.727784155125417,0.47237514082093146,0.3446706336686888,5.349796844800745,-0.13160718399751659,0.6894728029797443,5.0497968448007455,0.7660955072710899,5.649796844800745,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;available,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,"Harikane statistical errors are propagated; no numeric virial-calibration systematic is published, so no source-specific scenario is inferred",v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,red_agn;compact_source,unknown,True
18,28,measurement,RUBIESUDS172350_taylor24,RUBIESUDS172350_taylor24,HZA-RUBIES-UDS-172350,RUBIES-UDS-172350,5.58,taylor24_ceers_rubies_blagn,RUBIES,UDS,lrd,7.68,medium,45.70091490751154,high,90,E_comparison_anchor,v5-blagn,1,RUBIESUDS172350_taylor24,True,only catalogue measurement in this release,1.0211632419950871,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9211777118259626,0.04,0.04,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.7098892624248124,0.45992825452875175,0.33494775058072135,5.279625617410323,-0.3212479419655878,0.6723951112404032,4.979625617410324,0.7473834136092214,5.579625617410324,0.6473990104507973,4.779625617410323,0.7723795143988277,5.779625617410323,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
19,29,measurement,GS10013704_juodzbalis25,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,5.919,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.44,medium,44.011877560996815,high,90,E_comparison_anchor,v5-blagn,1,GS10013704_juodzbalis25,True,only catalogue measurement in this release,0.947209215281436,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.8472236851123115,0.31,0.31,available,available,available,8.9,44.29,0.055,-1.46,consistent,-0.0092667653881941,0.7392417802995618,0.4674617140129583,0.3315716808696565,5.232332571707911,0.08110857235970048,0.6984747703565714,4.93233257170791,0.7800087902425525,5.53233257170791,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
20,30,measurement,GS204851_juodzbalis25,GS204851_juodzbalis25,HZA-GS-204851,GS-204851,5.48,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.68,medium,43.498403254841364,high,90,E_comparison_anchor,v5-blagn,1,GS204851_juodzbalis25,True,only catalogue measurement in this release,1.044830104321813,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9448445741526882,0.32,0.31,available,available,available,10.74,44.97,0.16,-3.0600000000000005,consistent,0.0144905277734889,0.6921076590789973,0.44840777912160384,0.32655783914290715,5.217955291135558,-0.5268156962148058,0.6555526770853881,4.917955291135558,0.7286626410726061,5.517955291135558,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
21,31,measurement,RUBIESUDS47509_taylor24,RUBIESUDS47509_taylor24,HZA-RUBIES-UDS-47509,RUBIES-UDS-47509,5.673,taylor24_ceers_rubies_blagn,RUBIES,UDS,lrd,7.54,medium,42.6757926461835,high,90,E_comparison_anchor,v5-blagn,1,RUBIESUDS47509_taylor24,True,only catalogue measurement in this release,0.9999423964678454,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.899956866298721,0.07,0.07,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.7087184893455124,0.45286343904027326,0.32493591388765375,5.194922194093138,-0.2769260196895411,0.6703402317997265,4.894922194093138,0.7470967468912983,5.494922194093138,0.6447547267692026,4.694922194093138,0.772682251921822,5.694922194093137,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
22,32,measurement,J1526M2050BHAE2_lin24,J1526M2050BHAE2_lin24,HZA-J1526M2050-BHAE-2,J1526M2050-BHAE-2,4.8708,lin24_aspire_blagn,ASPIRE,J1526M2050,lrd,8.07,medium,41.95748325542656,high,90,E_comparison_anchor,v5-blagn,1,J1526M2050BHAE2_lin24,True,only catalogue measurement in this release,1.2110559326604544,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.11107040249133,0.12,0.12,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,45.09,,,not_evaluable,,0.6289741623543484,0.42173391116675424,0.3181137855729571,5.1748095311519435,-1.5806348961601913,0.5978881246762092,4.874809531151943,0.6600602000324876,5.474809531151944,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.5771640995574499,4.6748095311519435,0.6807842251512469,5.6748095311519435,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
23,33,measurement,RUBIESUDS174752_taylor24,RUBIESUDS174752_taylor24,HZA-RUBIES-UDS-174752,RUBIES-UDS-174752,6.039,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,7.26,medium,39.901128773527915,high,90,E_comparison_anchor,v5-blagn,1,RUBIESUDS174752_taylor24,True,only catalogue measurement in this release,0.923141431567787,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.8231559013986626,0.08,0.08,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.7356806631993589,0.4559541752908573,0.3160909313366066,5.1150476056587815,0.11015868552927177,0.6937216900130835,4.815047605658782,0.777639636385634,5.415047605658781,0.6657490412222334,4.6150476056587815,0.805612285176484,5.6150476056587815,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
24,34,measurement,J0910M0414BHAE1_lin24,J0910M0414BHAE1_lin24,HZA-J0910M0414-BHAE-1,J0910M0414-BHAE-1,4.9102,lin24_aspire_blagn,ASPIRE,J0910M0414,lrd,7.94,medium,38.4358140366125,high,90,E_comparison_anchor,v5-blagn,1,J0910M0414BHAE1_lin24,True,only catalogue measurement in this release,1.1990083231921702,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0990227930230458,0.13,0.13,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,45.21,,,not_evaluable,,0.6222507640065763,0.41273872225352043,0.30798270137699235,5.07620279302515,-1.605990689916168,0.590823957743618,4.77620279302515,0.6536775702695348,5.37620279302515,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.5698727535683124,4.57620279302515,0.6746287744448404,5.576202793025151,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
25,35,measurement,RUBIESUDS182791_taylor24,RUBIESUDS182791_taylor24,HZA-RUBIES-UDS-182791,RUBIES-UDS-182791,4.718,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,8.06,medium,37.06979553803169,high,90,E_comparison_anchor,v5-blagn,1,RUBIESUDS182791_taylor24,True,only catalogue measurement in this release,1.2597384362661206,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.1597529060969962,0.03,0.03,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.6015792497775773,0.40303824325032406,0.3037677399866974,5.037954275064887,-2.0134857497837118,0.5717980987984893,4.737954275064887,0.6313604007566654,5.337954275064888,0.5519439981457639,4.537954275064887,0.6512145014093906,5.537954275064887,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: medium growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
