measurement_id,object_id,redshift,quality_flag,interpretation_variant,growth_config,seed_model,delta_t_gyr,log_mbh_eval,log_mstar_eval,log_mbh_mstar_ratio_eval,required_fedd,model_name,required_log_mseed,model_log_mseed_min,model_log_mseed_max,is_feasible
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,subeddington_eps0p1,pbh,1.0344533460036003,7.74,,,0.4162424666645025,pbh,5.044455720265687,2.0,6.0,True
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,supercritical_eps0p05,light_popiii,1.0344533460036003,7.74,,,0.3289639308736062,light_popiii,-30.197289862927363,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,supercritical_eps0p05,intermediate_cluster,1.0344533460036003,7.74,,,0.2235267735423222,intermediate_cluster,-30.197289862927363,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,supercritical_eps0p05,heavy_dcbh,1.0344533460036003,7.74,,,0.14444890554385917,heavy_dcbh,-30.197289862927363,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,supercritical_eps0p05,pbh,1.0344533460036003,7.74,,,0.19716748420950117,pbh,-30.197289862927363,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,merger_boost_x2,light_popiii,1.0344533460036003,7.74,,,0.6609763433292288,light_popiii,-1.5461775947783583,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,merger_boost_x2,intermediate_cluster,1.0344533460036003,7.74,,,0.4383867889631846,intermediate_cluster,-1.5461775947783583,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,merger_boost_x2,heavy_dcbh,1.0344533460036003,7.74,,,0.27144462318865153,heavy_dcbh,-1.5461775947783583,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,merger_boost_x2,pbh,1.0344533460036003,7.74,,,0.3827394003716736,pbh,-1.5461775947783583,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,eddington_eps0p1,light_popiii,1.0344533460036003,7.44,,,0.661090976467151,light_popiii,-1.5451475991143768,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,eddington_eps0p1,intermediate_cluster,1.0344533460036003,7.44,,,0.4385014221011069,intermediate_cluster,-1.5451475991143768,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,eddington_eps0p1,heavy_dcbh,1.0344533460036003,7.44,,,0.27155925632657385,heavy_dcbh,-1.5451475991143768,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,eddington_eps0p1,pbh,1.0344533460036003,7.44,,,0.3828540335095959,pbh,-1.5451475991143768,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,subeddington_eps0p1,light_popiii,1.0344533460036003,7.44,,,0.661090976467151,light_popiii,4.744455720265687,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,subeddington_eps0p1,intermediate_cluster,1.0344533460036003,7.44,,,0.4385014221011069,intermediate_cluster,4.744455720265687,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,subeddington_eps0p1,heavy_dcbh,1.0344533460036003,7.44,,,0.27155925632657385,heavy_dcbh,4.744455720265687,4.0,6.0,True
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,subeddington_eps0p1,pbh,1.0344533460036003,7.44,,,0.3828540335095959,pbh,4.744455720265687,2.0,6.0,True
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,supercritical_eps0p05,light_popiii,1.0344533460036003,7.44,,,0.3131483572739136,light_popiii,-30.497289862927364,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,supercritical_eps0p05,intermediate_cluster,1.0344533460036003,7.44,,,0.20771119994262957,intermediate_cluster,-30.497289862927364,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,supercritical_eps0p05,heavy_dcbh,1.0344533460036003,7.44,,,0.12863333194416654,heavy_dcbh,-30.497289862927364,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,supercritical_eps0p05,pbh,1.0344533460036003,7.44,,,0.18135191060980857,pbh,-30.497289862927364,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,merger_boost_x2,light_popiii,1.0344533460036003,7.44,,,0.6275879101743221,light_popiii,-1.846177594778358,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,merger_boost_x2,intermediate_cluster,1.0344533460036003,7.44,,,0.404998355808278,intermediate_cluster,-1.846177594778358,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,merger_boost_x2,heavy_dcbh,1.0344533460036003,7.44,,,0.23805619003374495,heavy_dcbh,-1.846177594778358,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mstar_agn_20pct,merger_boost_x2,pbh,1.0344533460036003,7.44,,,0.349350967216767,pbh,-1.846177594778358,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,eddington_eps0p1,light_popiii,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.5933948313475051,light_popiii,-2.008319172199891,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,eddington_eps0p1,intermediate_cluster,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.361599975352386,intermediate_cluster,-2.008319172199891,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,eddington_eps0p1,heavy_dcbh,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.18775383335604656,heavy_dcbh,-2.008319172199891,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,eddington_eps0p1,pbh,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.30365126135360615,pbh,-2.008319172199891,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,subeddington_eps0p1,light_popiii,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.5933948313475051,light_popiii,4.031504248340033,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,subeddington_eps0p1,intermediate_cluster,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.361599975352386,intermediate_cluster,4.031504248340033,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,subeddington_eps0p1,heavy_dcbh,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.18775383335604656,heavy_dcbh,4.031504248340033,4.0,6.0,True
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,subeddington_eps0p1,pbh,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.30365126135360615,pbh,4.031504248340033,2.0,6.0,True
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,supercritical_eps0p05,light_popiii,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.2810817622172393,light_popiii,-29.81068094928843,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,supercritical_eps0p05,intermediate_cluster,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.1712841988511302,intermediate_cluster,-29.81068094928843,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,supercritical_eps0p05,heavy_dcbh,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.08893602632654837,heavy_dcbh,-29.81068094928843,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,supercritical_eps0p05,pbh,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.1438348080096029,pbh,-29.81068094928843,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,merger_boost_x2,light_popiii,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.5585062290999332,light_popiii,-2.3093491678638722,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,merger_boost_x2,intermediate_cluster,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.326711373104814,intermediate_cluster,-2.3093491678638722,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,merger_boost_x2,heavy_dcbh,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.15286523110847464,heavy_dcbh,-2.3093491678638722,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,merger_boost_x2,pbh,0.9933719551751099,6.62,8.36,-1.7399999999999993,0.26876265910603425,pbh,-2.3093491678638722,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,eddington_eps0p1,light_popiii,0.9933719551751099,6.32,8.36,-2.039999999999999,0.5586256029482373,light_popiii,-2.308319172199891,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,eddington_eps0p1,intermediate_cluster,0.9933719551751099,6.32,8.36,-2.039999999999999,0.3268307469531181,intermediate_cluster,-2.308319172199891,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,eddington_eps0p1,heavy_dcbh,0.9933719551751099,6.32,8.36,-2.039999999999999,0.15298460495677874,heavy_dcbh,-2.308319172199891,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,eddington_eps0p1,pbh,0.9933719551751099,6.32,8.36,-2.039999999999999,0.26888203295433827,pbh,-2.308319172199891,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,subeddington_eps0p1,light_popiii,0.9933719551751099,6.32,8.36,-2.039999999999999,0.5586256029482373,light_popiii,3.731504248340033,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,subeddington_eps0p1,intermediate_cluster,0.9933719551751099,6.32,8.36,-2.039999999999999,0.3268307469531181,intermediate_cluster,3.731504248340033,3.0,4.0,True
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,subeddington_eps0p1,heavy_dcbh,0.9933719551751099,6.32,8.36,-2.039999999999999,0.15298460495677874,heavy_dcbh,3.731504248340033,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,subeddington_eps0p1,pbh,0.9933719551751099,6.32,8.36,-2.039999999999999,0.26888203295433827,pbh,3.731504248340033,2.0,6.0,True
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,supercritical_eps0p05,light_popiii,0.9933719551751099,6.32,8.36,-2.039999999999999,0.2646121277123229,light_popiii,-30.11068094928843,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,supercritical_eps0p05,intermediate_cluster,0.9933719551751099,6.32,8.36,-2.039999999999999,0.15481456434621385,intermediate_cluster,-30.11068094928843,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,supercritical_eps0p05,heavy_dcbh,0.9933719551751099,6.32,8.36,-2.039999999999999,0.07246639182163202,heavy_dcbh,-30.11068094928843,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,supercritical_eps0p05,pbh,0.9933719551751099,6.32,8.36,-2.039999999999999,0.12736517350468654,pbh,-30.11068094928843,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,merger_boost_x2,light_popiii,0.9933719551751099,6.32,8.36,-2.039999999999999,0.5237370007006653,light_popiii,-2.609349167863872,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,merger_boost_x2,intermediate_cluster,0.9933719551751099,6.32,8.36,-2.039999999999999,0.2919421447055462,intermediate_cluster,-2.609349167863872,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,merger_boost_x2,heavy_dcbh,0.9933719551751099,6.32,8.36,-2.039999999999999,0.11809600270920675,heavy_dcbh,-2.609349167863872,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,merger_boost_x2,pbh,0.9933719551751099,6.32,8.36,-2.039999999999999,0.23399343070676634,pbh,-2.609349167863872,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,eddington_eps0p1,light_popiii,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.628164059746773,light_popiii,-1.7083191721998912,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,eddington_eps0p1,intermediate_cluster,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.3963692037516538,intermediate_cluster,-1.7083191721998912,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,eddington_eps0p1,heavy_dcbh,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.22252306175531442,heavy_dcbh,-1.7083191721998912,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,eddington_eps0p1,pbh,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.33842048975287403,pbh,-1.7083191721998912,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,subeddington_eps0p1,light_popiii,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.628164059746773,light_popiii,4.331504248340033,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,subeddington_eps0p1,intermediate_cluster,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.3963692037516538,intermediate_cluster,4.331504248340033,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,subeddington_eps0p1,heavy_dcbh,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.22252306175531442,heavy_dcbh,4.331504248340033,4.0,6.0,True
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,subeddington_eps0p1,pbh,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.33842048975287403,pbh,4.331504248340033,2.0,6.0,True
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,supercritical_eps0p05,light_popiii,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.29755139672215564,light_popiii,-29.510680949288428,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,supercritical_eps0p05,intermediate_cluster,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.18775383335604653,intermediate_cluster,-29.510680949288428,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,supercritical_eps0p05,heavy_dcbh,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.10540566083146473,heavy_dcbh,-29.510680949288428,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,supercritical_eps0p05,pbh,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.16030444251451928,pbh,-29.510680949288428,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,merger_boost_x2,light_popiii,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.5932754574992011,light_popiii,-2.0093491678638724,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,merger_boost_x2,intermediate_cluster,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.36148060150408184,intermediate_cluster,-2.0093491678638724,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,merger_boost_x2,heavy_dcbh,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.18763445950774246,heavy_dcbh,-2.0093491678638724,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,merger_boost_x2,pbh,0.9933719551751099,6.92,8.36,-1.4399999999999995,0.3035318875053021,pbh,-2.0093491678638724,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,eddington_eps0p1,light_popiii,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.5933948313475051,light_popiii,-2.008319172199891,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,eddington_eps0p1,intermediate_cluster,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.361599975352386,intermediate_cluster,-2.008319172199891,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,eddington_eps0p1,heavy_dcbh,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.18775383335604656,heavy_dcbh,-2.008319172199891,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,eddington_eps0p1,pbh,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.30365126135360615,pbh,-2.008319172199891,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,subeddington_eps0p1,light_popiii,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.5933948313475051,light_popiii,4.031504248340033,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,subeddington_eps0p1,intermediate_cluster,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.361599975352386,intermediate_cluster,4.031504248340033,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,subeddington_eps0p1,heavy_dcbh,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.18775383335604656,heavy_dcbh,4.031504248340033,4.0,6.0,True
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,subeddington_eps0p1,pbh,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.30365126135360615,pbh,4.031504248340033,2.0,6.0,True
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,supercritical_eps0p05,light_popiii,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.2810817622172393,light_popiii,-29.81068094928843,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,supercritical_eps0p05,intermediate_cluster,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.1712841988511302,intermediate_cluster,-29.81068094928843,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,supercritical_eps0p05,heavy_dcbh,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.08893602632654837,heavy_dcbh,-29.81068094928843,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,supercritical_eps0p05,pbh,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.1438348080096029,pbh,-29.81068094928843,2.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,merger_boost_x2,light_popiii,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.5585062290999332,light_popiii,-2.3093491678638722,1.0,2.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,merger_boost_x2,intermediate_cluster,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.326711373104814,intermediate_cluster,-2.3093491678638722,3.0,4.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,merger_boost_x2,heavy_dcbh,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.15286523110847464,heavy_dcbh,-2.3093491678638722,4.0,6.0,False
GN77652_juodzbalis25,GN-77652,5.229,robust,mstar_agn_20pct,merger_boost_x2,pbh,0.9933719551751099,6.62,8.263089986991943,-1.643089986991943,0.26876265910603425,pbh,-2.3093491678638722,2.0,6.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,eddington_eps0p1,light_popiii,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.5361349077844214,light_popiii,-3.9767298138797536,1.0,2.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,eddington_eps0p1,intermediate_cluster,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.3667399922127243,intermediate_cluster,-3.9767298138797536,3.0,4.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,eddington_eps0p1,heavy_dcbh,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.23969380553395142,heavy_dcbh,-3.9767298138797536,4.0,6.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,eddington_eps0p1,pbh,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.3243912633198,pbh,-3.9767298138797536,2.0,6.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,subeddington_eps0p1,light_popiii,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.5361349077844214,light_popiii,4.287981055836075,1.0,2.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,subeddington_eps0p1,intermediate_cluster,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.3667399922127243,intermediate_cluster,4.287981055836075,3.0,4.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,subeddington_eps0p1,heavy_dcbh,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.23969380553395142,heavy_dcbh,4.287981055836075,4.0,6.0,True
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,subeddington_eps0p1,pbh,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.3243912633198,pbh,4.287981055836075,2.0,6.0,True
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,supercritical_eps0p05,light_popiii,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.25395864052946276,light_popiii,-42.02063699193673,1.0,2.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,supercritical_eps0p05,intermediate_cluster,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.1737189436797115,intermediate_cluster,-42.02063699193673,3.0,4.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,supercritical_eps0p05,heavy_dcbh,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.11353917104239805,heavy_dcbh,-42.02063699193673,4.0,6.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,supercritical_eps0p05,pbh,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.15365901946727367,pbh,-42.02063699193673,2.0,6.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,merger_boost_x2,light_popiii,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.5106384324343972,light_popiii,-4.277759809543735,1.0,2.0,False
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,merger_boost_x2,intermediate_cluster,1.3593000033223943,7.83,9.71,-1.8800000000000008,0.34124351686270005,intermediate_cluster,-4.277759809543735,3.0,4.0,False
