catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,prob_required_fedd_gt_1
expanded-blagn-v1,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,1,CEERS2782_taylor24,False,nonpreferred duplicate: severe spatial slit loss; Taylor et al. adopt RUBIES-EGS-50052,5.24,1.1055092521207228,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;severe_spatially_dependent_slit_loss;source_nonpreferred_duplicate_measurement,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as RUBIES-EGS-50052; severe spatially dependent slit loss makes this the non-preferred source measurement.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.14,0.13,0.14,0.13,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.243110173395594,7.328577540058794,7.456847669545818,7.59839467380048,7.685783229942787,seed1e4,4.0,10000.0,0.37132575677600393,0.38111149728713706,0.39579801743506515,0.4120046973392534,0.42201040790971145,0.0
expanded-blagn-v1,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,1,CEERS2782_taylor24,False,nonpreferred duplicate: severe spatial slit loss; Taylor et al. adopt RUBIES-EGS-50052,5.24,1.1055092521207228,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;severe_spatially_dependent_slit_loss;source_nonpreferred_duplicate_measurement,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as RUBIES-EGS-50052; severe spatially dependent slit loss makes this the non-preferred source measurement.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.14,0.13,0.14,0.13,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.243110173395594,7.328577540058794,7.456847669545818,7.59839467380048,7.685783229942787,seed1e5,5.0,100000.0,0.2568289506477005,0.2666146911588335,0.28130121130676167,0.2975078912109499,0.30751360178140796,0.0
expanded-blagn-v1,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,1,CEERS2782_taylor24,False,nonpreferred duplicate: severe spatial slit loss; Taylor et al. adopt RUBIES-EGS-50052,5.24,1.1055092521207228,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;severe_spatially_dependent_slit_loss;source_nonpreferred_duplicate_measurement,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as RUBIES-EGS-50052; severe spatially dependent slit loss makes this the non-preferred source measurement.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.14,0.13,0.14,0.13,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.443110173395594,6.528577540058794,6.656847669545818,6.79839467380048,6.8857832299427875,seed1e2,2.0,100.0,0.5087219241299682,0.5185076646411012,0.5331941847890294,0.5494008646932176,0.5594065752636757,0.0
expanded-blagn-v1,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,1,CEERS2782_taylor24,False,nonpreferred duplicate: severe spatial slit loss; Taylor et al. adopt RUBIES-EGS-50052,5.24,1.1055092521207228,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;severe_spatially_dependent_slit_loss;source_nonpreferred_duplicate_measurement,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as RUBIES-EGS-50052; severe spatially dependent slit loss makes this the non-preferred source measurement.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.14,0.13,0.14,0.13,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.443110173395594,6.528577540058794,6.656847669545818,6.79839467380048,6.8857832299427875,seed1e4,4.0,10000.0,0.27972831187336117,0.28951405238449424,0.3042005725324224,0.3204072524366106,0.33041296300706874,0.0
expanded-blagn-v1,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,1,CEERS2782_taylor24,False,nonpreferred duplicate: severe spatial slit loss; Taylor et al. adopt RUBIES-EGS-50052,5.24,1.1055092521207228,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;severe_spatially_dependent_slit_loss;source_nonpreferred_duplicate_measurement,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as RUBIES-EGS-50052; severe spatially dependent slit loss makes this the non-preferred source measurement.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.14,0.13,0.14,0.13,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.443110173395594,6.528577540058794,6.656847669545818,6.79839467380048,6.8857832299427875,seed1e5,5.0,100000.0,0.16523150574505774,0.1750172462561908,0.18970376640411893,0.20591044630830715,0.2159161568787652,0.0
expanded-blagn-v1,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,1,CEERS2782_taylor24,False,nonpreferred duplicate: severe spatial slit loss; Taylor et al. adopt RUBIES-EGS-50052,5.24,1.1055092521207228,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;severe_spatially_dependent_slit_loss;source_nonpreferred_duplicate_measurement,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as RUBIES-EGS-50052; severe spatially dependent slit loss makes this the non-preferred source measurement.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.14,0.13,0.14,0.13,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.443110173395594,7.528577540058794,7.656847669545818,7.79839467380048,7.8857832299427875,seed1e2,2.0,100.0,0.6232187302582717,0.6330044707694047,0.6476909909173327,0.6638976708215211,0.6739033813919791,0.0
expanded-blagn-v1,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,1,CEERS2782_taylor24,False,nonpreferred duplicate: severe spatial slit loss; Taylor et al. adopt RUBIES-EGS-50052,5.24,1.1055092521207228,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;severe_spatially_dependent_slit_loss;source_nonpreferred_duplicate_measurement,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as RUBIES-EGS-50052; severe spatially dependent slit loss makes this the non-preferred source measurement.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.14,0.13,0.14,0.13,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.443110173395594,7.528577540058794,7.656847669545818,7.79839467380048,7.8857832299427875,seed1e4,4.0,10000.0,0.3942251180016647,0.4040108585127977,0.41869737866072587,0.4349040585649141,0.44490976913537217,0.0
expanded-blagn-v1,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,1,CEERS2782_taylor24,False,nonpreferred duplicate: severe spatial slit loss; Taylor et al. adopt RUBIES-EGS-50052,5.24,1.1055092521207228,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;severe_spatially_dependent_slit_loss;source_nonpreferred_duplicate_measurement,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as RUBIES-EGS-50052; severe spatially dependent slit loss makes this the non-preferred source measurement.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.14,0.13,0.14,0.13,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.443110173395594,7.528577540058794,7.656847669545818,7.79839467380048,7.8857832299427875,seed1e5,5.0,100000.0,0.27972831187336117,0.28951405238449424,0.3042005725324224,0.3204072524366106,0.33041296300706874,0.0
expanded-blagn-v1,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,7.2965439326702555,7.417258678760177,7.599268705962336,7.825388293905989,7.973220101646835,seed1e2,2.0,100.0,0.7339182072760642,0.7506451052624336,0.7758654139332486,0.807197785518042,0.8276821724493602,0.0
expanded-blagn-v1,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,7.2965439326702555,7.417258678760177,7.599268705962336,7.825388293905989,7.973220101646835,seed1e4,4.0,10000.0,0.45678722654385706,0.4735141245302268,0.49873443320104177,0.5300668047858351,0.5505511917171532,0.0
expanded-blagn-v1,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,7.2965439326702555,7.417258678760177,7.599268705962336,7.825388293905989,7.973220101646835,seed1e5,5.0,100000.0,0.3182217361777536,0.3349486341641233,0.36016894283493833,0.3915013144197317,0.4119857013510498,0.0
expanded-blagn-v1,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.996543932670256,7.1172586787601775,7.299268705962337,7.525388293905989,7.6732201016468355,seed1e2,2.0,100.0,0.692348560166233,0.7090754581526026,0.7342957668234176,0.765628138408211,0.7861125253395291,0.0
expanded-blagn-v1,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.996543932670256,7.1172586787601775,7.299268705962337,7.525388293905989,7.6732201016468355,seed1e4,4.0,10000.0,0.41521757943402604,0.43194447742039577,0.4571647860912108,0.48849715767600416,0.5089815446073223,0.0
expanded-blagn-v1,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.996543932670256,7.1172586787601775,7.299268705962337,7.525388293905989,7.6732201016468355,seed1e5,5.0,100000.0,0.27665208906792266,0.2933789870542923,0.3185992957251073,0.34993166730990066,0.3704160542412187,0.0
expanded-blagn-v1,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,1,CEERS397_taylor24,True,only catalogue measurement in this release,6.0,0.9308508079920488,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.23,0.18,0.23,0.18,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.596543932670255,7.717258678760177,7.899268705962337,8.125388293905988,8.273220101646835,seed1e2,2.0,100.0,0.7754878543858948,0.7922147523722646,0.8174350610430797,0.8487674326278732,0.8692518195591911,0.0
