catalogue_release,observable_id,measurement_id,object_id,observable_name,value,err_plus,err_minus,censoring,unit,uncertainty_kind,source_location
v3-dataset-catalogue,GLIMPSE38548_fei26__log_lbol,GLIMPSE38548_fei26,GLIMPSE-38548,log_lbol,43.96,0.1,0.13,detection,log10(erg/s),published_asymmetric,Tables 1 and 2
v3-dataset-catalogue,GLIMPSE38548_fei26__edd_ratio,GLIMPSE38548_fei26,GLIMPSE-38548,edd_ratio,0.29,0.07,0.07,detection,dimensionless,published_symmetric_1sigma,Tables 1 and 2
v3-dataset-catalogue,GLIMPSE38548_fei26__lensing_mu,GLIMPSE38548_fei26,GLIMPSE-38548,lensing_mu,1.3,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,GLIMPSE7404_fei26__log_mbh,GLIMPSE7404_fei26,GLIMPSE-7404,log_mbh,6.13,0.27,0.25,detection,log10(Msun),published_asymmetric,Tables 1 and 2
v3-dataset-catalogue,GLIMPSE7404_fei26__halpha_broad_fwhm,GLIMPSE7404_fei26,GLIMPSE-7404,halpha_broad_fwhm,1482.1,478.3,357.6,detection,km/s,published_asymmetric,Tables 1 and 2
v3-dataset-catalogue,GLIMPSE7404_fei26__log_mstar,GLIMPSE7404_fei26,GLIMPSE-7404,log_mstar,8.24,0.19,0.34,detection,log10(Msun),published_asymmetric,Tables 1 and 2
v3-dataset-catalogue,GLIMPSE7404_fei26__log_lbol,GLIMPSE7404_fei26,GLIMPSE-7404,log_lbol,43.6,0.09,0.11,detection,log10(erg/s),published_asymmetric,Tables 1 and 2
v3-dataset-catalogue,GLIMPSE7404_fei26__edd_ratio,GLIMPSE7404_fei26,GLIMPSE-7404,edd_ratio,0.2,0.05,0.04,detection,dimensionless,published_asymmetric,Tables 1 and 2
v3-dataset-catalogue,GLIMPSE7404_fei26__lensing_mu,GLIMPSE7404_fei26,GLIMPSE-7404,lensing_mu,1.2,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,GN42437_chisholm24__log_mstar,GN42437_chisholm24,GN-42437,log_mstar,7.9,,,detection,log10(Msun),not_published,Table 1 and Section 5
v3-dataset-catalogue,GN42437_chisholm24__log_mbh_context_low,GN42437_chisholm24,GN-42437,log_mbh_context_low,5.0,,,lower_limit,log10(Msun),limit,Table 1 and Section 5
v3-dataset-catalogue,GN42437_chisholm24__log_mbh_context_high,GN42437_chisholm24,GN-42437,log_mbh_context_high,7.0,,,upper_limit,log10(Msun),limit,Table 1 and Section 5
v3-dataset-catalogue,CEERS23_mazzolari24__log_mstar,CEERS23_mazzolari24,CEERS-23,log_mstar,9.17,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS23_mazzolari24__log_lbol,CEERS23_mazzolari24,CEERS-23,log_lbol,44.92,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS355_mazzolari24__log_mstar,CEERS355_mazzolari24,CEERS-355,log_mstar,8.37,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS355_mazzolari24__log_lbol,CEERS355_mazzolari24,CEERS-355,log_lbol,45.31,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS428_mazzolari24__log_mstar,CEERS428_mazzolari24,CEERS-428,log_mstar,8.06,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS496_mazzolari24__log_mstar,CEERS496_mazzolari24,CEERS-496,log_mstar,7.93,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS496_mazzolari24__log_lbol,CEERS496_mazzolari24,CEERS-496,log_lbol,43.93,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS613_mazzolari24__log_mstar,CEERS613_mazzolari24,CEERS-613,log_mstar,8.28,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS613_mazzolari24__log_lbol,CEERS613_mazzolari24,CEERS-613,log_lbol,44.78,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS669_mazzolari24__log_mstar,CEERS669_mazzolari24,CEERS-669,log_mstar,8.59,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS669_mazzolari24__log_lbol,CEERS669_mazzolari24,CEERS-669,log_lbol,45.22,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS689_mazzolari24__log_lbol,CEERS689_mazzolari24,CEERS-689,log_lbol,45.53,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1029_mazzolari24__log_mstar,CEERS1029_mazzolari24,CEERS-1029,log_mstar,9.86,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1029_mazzolari24__log_lbol,CEERS1029_mazzolari24,CEERS-1029,log_lbol,45.4,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1173_mazzolari24__log_mstar,CEERS1173_mazzolari24,CEERS-1173,log_mstar,8.97,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1173_mazzolari24__log_lbol,CEERS1173_mazzolari24,CEERS-1173,log_lbol,45.55,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1212_mazzolari24__log_mstar,CEERS1212_mazzolari24,CEERS-1212,log_mstar,9.22,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1212_mazzolari24__log_lbol,CEERS1212_mazzolari24,CEERS-1212,log_lbol,44.44,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1400_mazzolari24__log_mstar,CEERS1400_mazzolari24,CEERS-1400,log_mstar,8.19,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1477_mazzolari24__log_mstar,CEERS1477_mazzolari24,CEERS-1477,log_mstar,8.54,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1477_mazzolari24__log_lbol,CEERS1477_mazzolari24,CEERS-1477,log_lbol,45.8,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1536_mazzolari24__log_mstar,CEERS1536_mazzolari24,CEERS-1536,log_mstar,8.93,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1536_mazzolari24__log_lbol,CEERS1536_mazzolari24,CEERS-1536,log_lbol,45.41,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1539_mazzolari24__log_mstar,CEERS1539_mazzolari24,CEERS-1539,log_mstar,9.03,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1539_mazzolari24__log_lbol,CEERS1539_mazzolari24,CEERS-1539,log_lbol,45.71,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1561_mazzolari24__log_mstar,CEERS1561_mazzolari24,CEERS-1561,log_mstar,8.68,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1561_mazzolari24__log_lbol,CEERS1561_mazzolari24,CEERS-1561,log_lbol,45.45,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1605_mazzolari24__log_mstar,CEERS1605_mazzolari24,CEERS-1605,log_mstar,8.69,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1605_mazzolari24__log_lbol,CEERS1605_mazzolari24,CEERS-1605,log_lbol,45.07,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1658_mazzolari24__log_mstar,CEERS1658_mazzolari24,CEERS-1658,log_mstar,8.65,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1658_mazzolari24__log_lbol,CEERS1658_mazzolari24,CEERS-1658,log_lbol,44.95,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1732_mazzolari24__log_mstar,CEERS1732_mazzolari24,CEERS-1732,log_mstar,10.02,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1732_mazzolari24__log_lbol,CEERS1732_mazzolari24,CEERS-1732,log_lbol,45.28,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1746_mazzolari24__log_mstar,CEERS1746_mazzolari24,CEERS-1746,log_mstar,9.08,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1746_mazzolari24__log_lbol,CEERS1746_mazzolari24,CEERS-1746,log_lbol,45.32,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS1767_mazzolari24__log_mstar,CEERS1767_mazzolari24,CEERS-1767,log_mstar,9.28,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1836_mazzolari24__log_mstar,CEERS1836_mazzolari24,CEERS-1836,log_mstar,8.44,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS1836_mazzolari24__log_lbol,CEERS1836_mazzolari24,CEERS-1836,log_lbol,44.93,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS2168_mazzolari24__log_mstar,CEERS2168_mazzolari24,CEERS-2168,log_mstar,9.4,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS4210_mazzolari24__log_mstar,CEERS4210_mazzolari24,CEERS-4210,log_mstar,8.69,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS4210_mazzolari24__log_lbol,CEERS4210_mazzolari24,CEERS-4210,log_lbol,45.45,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,CEERS44804_mazzolari24__log_mstar,CEERS44804_mazzolari24,CEERS-44804,log_mstar,8.54,,,detection,log10(Msun),not_published,Table 3
v3-dataset-catalogue,CEERS44804_mazzolari24__log_lbol,CEERS44804_mazzolari24,CEERS-44804,log_lbol,44.79,,,detection,log10(erg/s),not_published,Table 3
v3-dataset-catalogue,GN8224_meow26__log_lbol,GN8224_meow26,GN-8224,log_lbol,46.23,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GN8224_meow26__agn_fraction,GN8224_meow26,GN-8224,agn_fraction,0.66,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GN11419_meow26__log_lbol,GN11419_meow26,GN-11419,log_lbol,45.08,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GN11419_meow26__agn_fraction,GN11419_meow26,GN-11419,agn_fraction,0.29,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GN13928_meow26__log_lbol,GN13928_meow26,GN-13928,log_lbol,46.43,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GN13928_meow26__agn_fraction,GN13928_meow26,GN-13928,agn_fraction,0.65,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GN96071_meow26__log_lbol,GN96071_meow26,GN-96071,log_lbol,45.36,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GN96071_meow26__agn_fraction,GN96071_meow26,GN-96071,agn_fraction,0.56,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GN102397_meow26__log_lbol,GN102397_meow26,GN-102397,log_lbol,45.54,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GN102397_meow26__agn_fraction,GN102397_meow26,GN-102397,agn_fraction,0.56,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GN104946_meow26__log_lbol,GN104946_meow26,GN-104946,log_lbol,45.19,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GN104946_meow26__agn_fraction,GN104946_meow26,GN-104946,agn_fraction,0.25,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GN903_meow26__log_lbol,GN903_meow26,GN-903,log_lbol,45.88,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GN903_meow26__agn_fraction,GN903_meow26,GN-903,agn_fraction,0.66,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GN6404_meow26__log_lbol,GN6404_meow26,GN-6404,log_lbol,44.64,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GN6404_meow26__agn_fraction,GN6404_meow26,GN-6404,agn_fraction,0.12,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GS18381_meow26__log_lbol,GS18381_meow26,GS-18381,log_lbol,45.65,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GS18381_meow26__agn_fraction,GS18381_meow26,GS-18381,agn_fraction,0.44,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GS20329_meow26__log_lbol,GS20329_meow26,GS-20329,log_lbol,45.59,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GS20329_meow26__agn_fraction,GS20329_meow26,GS-20329,agn_fraction,0.97,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GS39981_meow26__log_lbol,GS39981_meow26,GS-39981,log_lbol,44.96,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GS39981_meow26__agn_fraction,GS39981_meow26,GS-39981,agn_fraction,0.31,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,GS185980_meow26__log_lbol,GS185980_meow26,GS-185980,log_lbol,45.73,,,detection,log10(erg/s),not_published,Table 1
v3-dataset-catalogue,GS185980_meow26__agn_fraction,GS185980_meow26,GS-185980,agn_fraction,0.96,,,detection,dimensionless,not_published,Table 1
v3-dataset-catalogue,SMILESMIRI195_lyu24__log_mstar,SMILESMIRI195_lyu24,SMILES-MIRI-195,log_mstar,8.64,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI195_lyu24__log_lbol,SMILESMIRI195_lyu24,SMILES-MIRI-195,log_lbol,43.14297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI239_lyu24__log_mstar,SMILESMIRI239_lyu24,SMILES-MIRI-239,log_mstar,11.61,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI239_lyu24__log_lbol,SMILESMIRI239_lyu24,SMILES-MIRI-239,log_lbol,45.4229719291048,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI728_lyu24__log_mstar,SMILESMIRI728_lyu24,SMILES-MIRI-728,log_mstar,9.09,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI728_lyu24__log_lbol,SMILESMIRI728_lyu24,SMILES-MIRI-728,log_lbol,42.60297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI1171_lyu24__log_mstar,SMILESMIRI1171_lyu24,SMILES-MIRI-1171,log_mstar,9.83,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI1171_lyu24__log_lbol,SMILESMIRI1171_lyu24,SMILES-MIRI-1171,log_lbol,42.662971929104806,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI1486_lyu24__log_mstar,SMILESMIRI1486_lyu24,SMILES-MIRI-1486,log_mstar,9.37,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI1486_lyu24__log_lbol,SMILESMIRI1486_lyu24,SMILES-MIRI-1486,log_lbol,43.10297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI1652_lyu24__log_mstar,SMILESMIRI1652_lyu24,SMILES-MIRI-1652,log_mstar,9.55,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI1652_lyu24__log_lbol,SMILESMIRI1652_lyu24,SMILES-MIRI-1652,log_lbol,42.25297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2041_lyu24__log_mstar,SMILESMIRI2041_lyu24,SMILES-MIRI-2041,log_mstar,9.32,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2041_lyu24__log_lbol,SMILESMIRI2041_lyu24,SMILES-MIRI-2041,log_lbol,43.22297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2100_lyu24__log_mstar,SMILESMIRI2100_lyu24,SMILES-MIRI-2100,log_mstar,7.56,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2100_lyu24__log_lbol,SMILESMIRI2100_lyu24,SMILES-MIRI-2100,log_lbol,42.99297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2202_lyu24__log_mstar,SMILESMIRI2202_lyu24,SMILES-MIRI-2202,log_mstar,8.74,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2202_lyu24__log_lbol,SMILESMIRI2202_lyu24,SMILES-MIRI-2202,log_lbol,42.80297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2241_lyu24__log_mstar,SMILESMIRI2241_lyu24,SMILES-MIRI-2241,log_mstar,7.98,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2241_lyu24__log_lbol,SMILESMIRI2241_lyu24,SMILES-MIRI-2241,log_lbol,42.702971929104805,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2265_lyu24__log_mstar,SMILESMIRI2265_lyu24,SMILES-MIRI-2265,log_mstar,7.8,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2265_lyu24__log_lbol,SMILESMIRI2265_lyu24,SMILES-MIRI-2265,log_lbol,42.48297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2360_lyu24__log_mstar,SMILESMIRI2360_lyu24,SMILES-MIRI-2360,log_mstar,9.95,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2360_lyu24__log_lbol,SMILESMIRI2360_lyu24,SMILES-MIRI-2360,log_lbol,44.44297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2394_lyu24__log_mstar,SMILESMIRI2394_lyu24,SMILES-MIRI-2394,log_mstar,8.72,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2394_lyu24__log_lbol,SMILESMIRI2394_lyu24,SMILES-MIRI-2394,log_lbol,43.0329719291048,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2452_lyu24__log_mstar,SMILESMIRI2452_lyu24,SMILES-MIRI-2452,log_mstar,9.08,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2452_lyu24__log_lbol,SMILESMIRI2452_lyu24,SMILES-MIRI-2452,log_lbol,42.83297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2634_lyu24__log_mstar,SMILESMIRI2634_lyu24,SMILES-MIRI-2634,log_mstar,9.62,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2634_lyu24__log_lbol,SMILESMIRI2634_lyu24,SMILES-MIRI-2634,log_lbol,42.94297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2743_lyu24__log_mstar,SMILESMIRI2743_lyu24,SMILES-MIRI-2743,log_mstar,9.43,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2743_lyu24__log_lbol,SMILESMIRI2743_lyu24,SMILES-MIRI-2743,log_lbol,43.97297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2759_lyu24__log_mstar,SMILESMIRI2759_lyu24,SMILES-MIRI-2759,log_mstar,8.95,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2759_lyu24__log_lbol,SMILESMIRI2759_lyu24,SMILES-MIRI-2759,log_lbol,44.162971929104806,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2832_lyu24__log_mstar,SMILESMIRI2832_lyu24,SMILES-MIRI-2832,log_mstar,8.53,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI2832_lyu24__log_lbol,SMILESMIRI2832_lyu24,SMILES-MIRI-2832,log_lbol,43.57297192910481,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI3010_lyu24__log_mstar,SMILESMIRI3010_lyu24,SMILES-MIRI-3010,log_mstar,8.52,,,detection,log10(Msun),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,SMILESMIRI3010_lyu24__log_lbol,SMILESMIRI3010_lyu24,SMILES-MIRI-3010,log_lbol,44.412971929104806,,,detection,log10(erg/s),not_published,Publisher machine-readable Table 2
v3-dataset-catalogue,GHZ9_napolitano25__log_mbh_context,GHZ9_napolitano25,GHZ9,log_mbh_context,8.2041,,,detection,log10(Msun),not_published,Abstract and Sections 2-3
v3-dataset-catalogue,DJA8219_zhang25__log_mbh_upper_limit,DJA8219_zhang25,DJA-8219,log_mbh_upper_limit,5.9,,,upper_limit,log10(Msun),limit,Tables 1 and 2
v3-dataset-catalogue,DJA8219_zhang25__beta_uv,DJA8219_zhang25,DJA-8219,beta_uv,-1.64,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA8219_zhang25__beta_opt,DJA8219_zhang25,DJA-8219,beta_opt,0.2,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA12329_zhang25__log_mbh_upper_limit,DJA12329_zhang25,DJA-12329,log_mbh_upper_limit,6.0,,,upper_limit,log10(Msun),limit,Tables 1 and 2
v3-dataset-catalogue,DJA12329_zhang25__beta_uv,DJA12329_zhang25,DJA-12329,beta_uv,-1.0,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA12329_zhang25__beta_opt,DJA12329_zhang25,DJA-12329,beta_opt,0.35,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA16321_zhang25__log_mbh_upper_limit,DJA16321_zhang25,DJA-16321,log_mbh_upper_limit,5.8,,,upper_limit,log10(Msun),limit,Tables 1 and 2
v3-dataset-catalogue,DJA16321_zhang25__beta_uv,DJA16321_zhang25,DJA-16321,beta_uv,-1.49,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA16321_zhang25__beta_opt,DJA16321_zhang25,DJA-16321,beta_opt,1.51,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA20547_zhang25__log_mbh_upper_limit,DJA20547_zhang25,DJA-20547,log_mbh_upper_limit,5.6,,,upper_limit,log10(Msun),limit,Tables 1 and 2
v3-dataset-catalogue,DJA20547_zhang25__beta_uv,DJA20547_zhang25,DJA-20547,beta_uv,-4.51,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA20547_zhang25__beta_opt,DJA20547_zhang25,DJA-20547,beta_opt,1.55,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA22015_zhang25__log_mbh_upper_limit,DJA22015_zhang25,DJA-22015,log_mbh_upper_limit,5.5,,,upper_limit,log10(Msun),limit,Tables 1 and 2
v3-dataset-catalogue,DJA22015_zhang25__beta_uv,DJA22015_zhang25,DJA-22015,beta_uv,-0.84,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,DJA22015_zhang25__beta_opt,DJA22015_zhang25,DJA-22015,beta_opt,0.48,,,detection,dimensionless,not_published,Tables 1 and 2
v3-dataset-catalogue,GHZ2_chavezortiz26__log_mbh_context,GHZ2_chavezortiz26,GHZ2,log_mbh_context,7.2,,,detection,log10(Msun),not_published,Abstract and Sections 2-5
v3-dataset-catalogue,abell2744greene820469688_mascia26__beta_uv,abell2744greene820469688_mascia26,abell2744-greene_8204_69688,beta_uv,-2.12,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,abell2744greene820469688_mascia26__beta_opt,abell2744greene820469688_mascia26,abell2744-greene_8204_69688,beta_opt,0.39,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,nexusobs3510510835_mascia26__beta_uv,nexusobs3510510835_mascia26,nexus-obs3_5105_10835,beta_uv,-1.63,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,nexusobs3510510835_mascia26__beta_opt,nexusobs3510510835_mascia26,nexus-obs3_5105_10835,beta_opt,-0.26,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,macs142312084103248_mascia26__beta_uv,macs142312084103248_mascia26,macs1423_1208_4103248,beta_uv,-1.55,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,macs142312084103248_mascia26__beta_opt,macs142312084103248_mascia26,macs1423_1208_4103248,beta_opt,0.32,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,jadesgdn198118138147_mascia26__beta_uv,jadesgdn198118138147_mascia26,jades-gdn198_1181_38147,beta_uv,-1.53,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,jadesgdn198118138147_mascia26__beta_opt,jadesgdn198118138147_mascia26,jades-gdn198_1181_38147,beta_opt,0.35,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,gtowideuds1212151259_mascia26__beta_uv,gtowideuds1212151259_mascia26,gto-wide-uds12_1215_1259,beta_uv,-1.91,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,gtowideuds1212151259_mascia26__beta_opt,gtowideuds1212151259_mascia26,gto-wide-uds12_1215_1259,beta_opt,-0.84,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,rubiesuds324233966096_mascia26__beta_uv,rubiesuds324233966096_mascia26,rubies-uds32_4233_966096,beta_uv,-2.04,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,rubiesuds324233966096_mascia26__beta_opt,rubiesuds324233966096_mascia26,rubies-uds32_4233_966096,beta_opt,0.05,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,caperscos07636835805_mascia26__beta_uv,caperscos07636835805_mascia26,capers-cos07_6368_35805,beta_uv,-2.06,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,caperscos07636835805_mascia26__beta_opt,caperscos07636835805_mascia26,capers-cos07_6368_35805,beta_opt,0.28,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,uncover256111254_mascia26__beta_uv,uncover256111254_mascia26,uncover_2561_11254,beta_uv,-2.24,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,uncover256111254_mascia26__beta_opt,uncover256111254_mascia26,uncover_2561_11254,beta_opt,-0.62,,,detection,dimensionless,not_published,Table 2
v3-dataset-catalogue,UNCOVER47584_treiber25__log_mstar,UNCOVER47584_treiber25,UNCOVER-47584,log_mstar,9.4,,,detection,log10(Msun),not_published,Tables 1 and 2; Appendix B
v3-dataset-catalogue,UNCOVER10646c2_treiber25__log_mstar,UNCOVER10646c2_treiber25,UNCOVER-10646-2,log_mstar,9.06,,,detection,log10(Msun),not_published,Tables 1 and 2; Appendix B
v3-dataset-catalogue,MoMBHstar1_naidu26__log_mbh_context_low,MoMBHstar1_naidu26,MoM-BH*-1,log_mbh_context_low,7.7,,,lower_limit,log10(Msun),limit,Main text and Extended Data Tables 1 and 4
